order_id,customer_id,product_id,order_date,quantity,unit_price,discount,shipping_cost,payment_method,sales_channel,order_status
O019211,C07320,P0283,2026-09-23,1,3844.87,0.188,312.03,Credit Card,Website,Cancelled
O019212,C03464,P0274,2026-11-19,6,14363.87,0.142,212.35,Net Banking,Mobile App,Completed
O019213,C04927,P0457,2025-08-21,1,7883.89,0.035,382.94,Credit Card,Marketplace,Completed
O019214,C00297,P0207,2026-09-29,2,4364.9,0.104,163.62,Debit Card,Website,Pending
O019215,C09676,P0432,2025-08-19,1,21724.49,0.249,20.82,Net Banking,Marketplace,Returned
O019216,C06945,P0041,2026-10-25,2,8013.23,0.007,402.88,COD,Mobile App,Cancelled
O019217,C06480,P0235,2026-12-08,3,2956.02,0.184,437.95,Net Banking,Website,Cancelled
O019218,C07777,P0427,2026-04-08,5,8076.51,0.036,349.04,Credit Card,Website,Returned
O019219,C07632,P0492,2026-09-14,4,2284.7,0.181,187.73,COD,Mobile App,Returned
O019220,C07851,P0465,2026-06-19,5,10010.38,0.16,478.4,Debit Card,Website,Completed
O019221,C02159,P0466,2026-10-31,4,10277.1,0.0,339.13,Net Banking,Mobile App,Pending
O019222,C08933,P0496,2025-01-24,6,10577.87,0.023,314.92,Credit Card,Mobile App,Cancelled
O019223,C08267,P0122,2026-12-08,4,5619.9,0.033,310.37,Net Banking,Website,Cancelled
O019224,C09727,P0493,2025-06-01,2,17655.29,0.109,364.99,UPI,Marketplace,Completed
O019225,C08424,P0164,2025-04-28,1,3989.1,0.184,476.34,Net Banking,Mobile App,Returned
O019226,C03609,P0372,2025-10-23,1,22504.23,0.138,364.25,Net Banking,Website,Completed
O019227,C00579,P0439,2026-12-26,6,7147.79,0.129,358.95,UPI,Mobile App,Cancelled
O019228,C05395,P0374,2025-12-02,1,849.43,0.096,227.91,Debit Card,Marketplace,Cancelled
O019229,C02521,P0249,2026-09-26,1,3941.34,0.103,77.34,Debit Card,Website,Pending
O019230,C07855,P0279,2025-08-01,3,11076.25,0.025,184.91,Credit Card,Mobile App,Returned
O019231,C09528,P0284,2025-05-12,2,27688.94,0.136,418.08,Credit Card,Marketplace,Completed
O019232,C02923,P0216,2026-09-27,4,2949.91,0.151,119.52,Net Banking,Marketplace,Cancelled
O019233,C02278,P0308,2025-01-24,1,12738.94,0.221,248.67,Debit Card,Mobile App,Completed
O019234,C03726,P0070,2025-12-17,6,30593.78,0.037,183.7,UPI,Mobile App,Returned
O019235,C02086,P0127,2025-04-16,5,26821.89,0.015,217.76,Net Banking,Marketplace,Cancelled
O019236,C09325,P0194,2025-08-15,2,12799.41,0.143,267.39,COD,Marketplace,Completed
O019237,C01922,P0291,2025-12-31,6,8040.73,0.076,112.08,COD,Marketplace,Completed
O019238,C04784,P0430,2025-12-13,6,3888.76,0.045,48.52,UPI,Website,Pending
O019239,C03157,P0345,2026-09-04,1,22482.83,0.102,263.45,COD,Website,Cancelled
O019240,C06522,P0465,2026-01-28,2,10010.38,0.039,354.11,Net Banking,Marketplace,Pending
O019241,C03591,P0085,2025-05-15,1,4181.82,0.157,487.36,COD,Website,Completed
O019242,C09501,P0218,2025-07-15,2,360.24,0.147,173.54,Credit Card,Marketplace,Returned
O019243,C04835,P0314,2025-09-14,3,26387.51,0.138,74.44,Net Banking,Mobile App,Cancelled
O019244,C01105,P0241,2026-03-29,3,9724.65,0.242,77.53,Credit Card,Marketplace,Pending
O019245,C05582,P0431,2026-08-18,4,31683.87,0.192,356.05,Credit Card,Mobile App,Returned
O019246,C00991,P0102,2026-11-18,6,7633.72,0.029,285.17,Credit Card,Marketplace,Pending
O019247,C05862,P0287,2026-02-19,1,2570.78,0.097,363.37,UPI,Website,Cancelled
O019248,C02769,P0173,2026-12-09,5,28628.12,0.052,156.64,UPI,Mobile App,Returned
O019249,C09083,P0258,2025-12-07,1,14252.48,0.059,295.26,Debit Card,Mobile App,Returned
O019250,C03733,P0421,2025-11-14,2,5934.8,0.016,124.7,COD,Mobile App,Cancelled
O019251,C04306,P0172,2026-01-15,6,14404.74,0.169,341.77,COD,Marketplace,Returned
O019252,C05991,P0126,2025-11-17,2,15578.87,0.246,101.59,Net Banking,Marketplace,Returned
O019253,C02205,P0362,2026-06-16,2,2282.49,0.021,156.71,Credit Card,Mobile App,Returned
O019254,C02527,P0424,2025-04-08,3,26999.92,0.129,75.23,Net Banking,Marketplace,Returned
O019255,C01925,P0357,2025-08-30,2,14284.26,0.24,141.7,UPI,Website,Returned
O019256,C02547,P0487,2025-03-26,3,22124.67,0.099,431.05,UPI,Website,Cancelled
O019257,C06465,P0426,2025-03-14,1,17178.66,0.171,225.52,COD,Marketplace,Returned
O019258,C04860,P0017,2026-12-21,5,22052.89,0.055,280.43,COD,Mobile App,Pending
O019259,C01807,P0047,2026-05-20,2,12693.71,0.018,401.91,Debit Card,Website,Returned
O019260,C09780,P0368,2025-05-21,1,25619.07,0.179,372.16,Debit Card,Website,Pending
O019261,C08127,P0107,2026-01-29,2,24505.43,0.031,220.26,Net Banking,Website,Pending
O019262,C09577,P0456,2026-01-24,5,4161.92,0.036,398.34,COD,Mobile App,Completed
O019263,C06145,P0462,2025-01-10,1,28691.71,0.022,188.76,COD,Website,Returned
O019264,,P0015,2025-06-30,3,13658.77,0.201,369.71,UPI,Website,Cancelled
O019265,C04528,P0064,2025-11-08,3,8858.82,0.094,404.39,UPI,Website,Pending
O019266,C01742,P0361,2025-08-21,5,4398.26,0.222,48.65,Debit Card,Marketplace,Pending
O019267,C08668,P0476,2025-08-12,6,20730.3,0.159,239.34,Credit Card,Marketplace,Pending
O019268,C08890,P0085,2026-02-24,6,4181.82,0.01,203.08,Debit Card,Mobile App,Returned
O019269,C03765,P0197,2025-11-01,6,23668.59,0.113,476.99,COD,Website,Completed
O019270,C01105,P0248,2026-08-21,4,11858.17,0.139,128.97,Credit Card,Marketplace,Pending
O019271,C02067,P0500,2025-06-01,1,7634.75,0.08,483.23,Net Banking,Marketplace,Returned
O019272,C05045,P0125,2025-07-11,1,940.46,0.247,499.75,COD,Website,Completed
O019273,C01075,P0335,2026-01-07,5,5169.04,0.242,254.89,UPI,Website,Cancelled
O019274,C07643,P0500,2025-05-05,5,7634.75,0.141,363.01,Debit Card,Marketplace,Completed
O019275,C09300,P0089,2026-11-24,5,24163.52,0.142,109.86,Credit Card,Mobile App,Completed
O019276,C04615,P0207,2025-01-05,5,4364.9,0.166,85.82,Credit Card,Marketplace,Returned
O019277,C04349,P0377,2026-10-29,6,18668.53,0.015,273.66,COD,Mobile App,Pending
O019278,C08244,P0150,2026-03-28,5,4626.5,0.245,76.81,COD,Marketplace,Cancelled
O019279,C01057,P0130,2027-01-01,3,24005.08,0.217,106.43,Debit Card,Marketplace,Returned
O019280,C05550,P0040,2026-07-13,5,30773.08,0.19,358.47,COD,Website,Cancelled
O019281,C00708,P0390,2026-01-24,3,8198.99,0.216,470.25,UPI,Website,Pending
O019282,C04785,P0100,2026-10-28,2,19999.78,0.018,412.18,UPI,Website,Completed
O019283,C07061,P0163,2025-05-21,2,15918.69,0.015,204.92,COD,Website,Cancelled
O019284,C04424,P0178,not-a-date,4,12952.4,0.219,108.47,Credit Card,Marketplace,Pending
O019285,C07143,P0456,2026-12-23,3,4161.92,0.098,352.47,Debit Card,Marketplace,Pending
O019286,C00023,P0160,2025-02-04,1,19662.83,0.242,360.61,Net Banking,Marketplace,Returned
O019287,C01255,P0439,2025-10-24,2,7147.79,0.047,210.37,Credit Card,Mobile App,Pending
O019288,C00261,P0258,2025-04-21,3,14252.48,0.13,54.0,COD,Marketplace,Cancelled
O019289,C07002,P0035,2026-07-07,4,24169.28,0.086,23.94,Debit Card,Marketplace,Completed
O019290,C02727,P0421,2026-06-11,6,5934.8,0.108,396.63,Net Banking,Website,Pending
O019291,C00333,P0038,2026-02-01,1,10216.56,0.117,421.72,Credit Card,Website,Cancelled
O019292,C03385,P0112,2026-07-24,5,5953.74,0.073,49.52,COD,Marketplace,Pending
O019293,C07765,P0221,2025-02-07,2,21701.6,0.113,29.98,Debit Card,Mobile App,Completed
O019294,C06863,P0296,2026-12-04,4,24571.32,0.006,101.02,Debit Card,Mobile App,Completed
O019295,C01477,P0484,2025-02-04,6,31375.87,0.073,28.72,UPI,Mobile App,Pending
O019296,C01440,P0351,2026-12-14,2,1206.6,0.033,484.85,Credit Card,Marketplace,Completed
O019297,C05180,P0321,2025-03-18,5,16046.79,0.213,282.96,Credit Card,Marketplace,Completed
O019298,C08723,P0143,2025-01-16,2,12609.92,0.197,306.15,Debit Card,Mobile App,Cancelled
O019299,C07134,P0250,2026-03-06,2,2608.73,0.037,396.99,UPI,Website,Returned
O019300,C05831,P0387,2026-08-26,1,2944.84,0.078,462.79,COD,Website,Cancelled
O019301,C03156,P0289,2026-08-18,3,21209.49,0.053,416.68,Credit Card,Marketplace,Pending
O019302,C07119,P0118,2025-08-18,3,22162.6,0.175,214.42,Net Banking,Mobile App,Completed
O019303,C08518,P0424,2026-12-31,1,26999.92,0.128,66.42,Net Banking,Marketplace,Completed
O019304,C02329,P0185,2025-05-23,3,10699.64,0.027,90.2,UPI,Mobile App,Pending
O019305,C00914,P0119,2025-01-14,6,32855.42,0.132,432.68,Debit Card,Marketplace,Completed
O019306,C00297,P0255,2026-02-10,5,23601.94,0.01,380.23,COD,Website,Completed
O019307,C05820,P0226,2026-10-04,1,8664.39,0.202,323.16,UPI,Website,Completed
O019308,C05349,P0198,2026-10-23,4,24571.62,0.024,389.06,Debit Card,Website,Pending
O019309,C09500,P0076,2026-04-29,1,21307.9,0.23,252.19,COD,Marketplace,Completed
O019310,C05252,P0025,2026-09-09,1,18742.73,0.022,400.93,COD,Marketplace,Cancelled
O019311,C01045,P0392,2025-05-29,5,12342.62,0.032,275.08,UPI,Mobile App,Cancelled
O019312,C04245,P0213,2026-02-28,5,28267.51,0.199,383.28,UPI,Website,Pending
O019313,C01826,P0445,2025-05-12,5,29103.59,0.117,30.46,Debit Card,Marketplace,Cancelled
O019314,C04913,P0372,2025-10-25,2,22504.23,0.214,442.21,Credit Card,Marketplace,Returned
O019315,C08374,P0338,2026-01-22,3,3916.46,,276.46,Credit Card,Mobile App,Pending
O019316,C04971,P0138,2025-09-02,4,24893.87,0.156,135.44,Net Banking,Website,Returned
O019317,C03152,P0279,2026-07-15,4,11076.25,0.243,26.15,UPI,Marketplace,Returned
O019318,C01715,P0389,2026-02-22,4,26194.75,0.113,386.37,COD,Website,Pending
O019319,C08979,P0486,2026-05-28,6,20117.66,0.231,110.93,COD,Marketplace,Completed
O019320,C00222,P0106,2025-01-12,6,32720.37,0.16,291.04,Credit Card,Website,Cancelled
O019321,C00717,P0124,2025-10-01,1,0.0,0.141,162.57,Debit Card,Marketplace,Cancelled
O019322,C04753,P0003,2025-01-05,2,9326.39,0.156,312.69,Credit Card,Website,Pending
O019323,C05710,P0184,2025-03-07,6,6065.51,0.099,253.45,Net Banking,Marketplace,Cancelled
O019324,C03007,P0246,2026-08-22,2,9982.75,0.075,273.42,COD,Mobile App,Pending
O019325,C05861,P0264,2025-10-20,6,17440.99,0.227,464.94,COD,Marketplace,Pending
O019326,C06299,P0466,2025-04-19,2,10277.1,0.011,132.81,UPI,Website,Cancelled
O019327,C00699,P0353,2026-04-22,5,28742.58,0.065,354.06,UPI,Mobile App,Returned
O019328,C02217,P0210,2025-05-27,5,5380.67,0.078,218.07,Debit Card,Website,Returned
O019329,C09539,P0137,2025-07-20,6,23734.46,0.175,257.76,UPI,Website,Completed
O019330,C04801,P0039,2025-04-13,2,307.53,0.21,115.84,Net Banking,Marketplace,Pending
O019331,C04053,P0417,2026-07-23,4,21664.87,0.045,363.26,COD,Website,Completed
O019332,C00078,P0451,2026-09-19,5,16792.95,0.042,334.05,Credit Card,Website,Cancelled
O019333,C09463,P0266,2025-01-06,4,16035.79,0.222,347.62,UPI,Marketplace,Pending
O019334,C02290,P0421,2025-03-17,5,5934.8,0.229,238.11,Debit Card,Marketplace,Pending
O019335,C01477,P0368,2026-03-20,3,25619.07,0.067,54.05,Credit Card,Website,Returned
O019336,C04138,P0389,2025-02-01,3,26194.75,0.1,369.08,Credit Card,Website,Pending
O019337,C09045,P0157,2025-02-25,4,22513.63,0.125,165.1,UPI,Website,Returned
O019338,C06633,P0168,2025-01-11,3,19666.35,0.151,439.61,Debit Card,Mobile App,Completed
O019339,C06522,P0153,2025-09-06,5,486.62,0.071,415.94,Credit Card,Marketplace,Returned
O019340,C07847,P0201,2025-07-25,1,30988.27,0.012,198.75,Credit Card,Mobile App,Returned
O019341,C03263,P0167,2026-08-10,6,5979.89,0.137,244.58,Credit Card,Website,Pending
O019342,C02319,P0346,2026-12-22,1,1376.64,0.022,207.71,Net Banking,Website,Completed
O019343,C05208,P0158,2025-01-16,1,16345.79,0.189,206.64,Debit Card,Mobile App,Cancelled
O019344,C08244,P0171,2025-05-15,3,12489.42,0.063,119.05,Debit Card,Website,Pending
O019345,C01400,P0166,2025-04-21,1,22450.02,0.192,49.98,Net Banking,Website,Cancelled
O019346,C00983,P0293,2025-03-12,5,29606.95,0.104,266.34,COD,Marketplace,Cancelled
O019347,C02258,P0066,2025-04-12,4,21183.88,0.126,258.36,Net Banking,Mobile App,Completed
O019348,C03600,P0472,2026-02-12,2,21277.96,0.237,378.62,Credit Card,Mobile App,Completed
O019349,C03490,P0247,2025-03-05,2,18523.57,0.115,169.98,Credit Card,Marketplace,Cancelled
O019350,C06953,P0092,2026-12-08,1,17559.2,0.064,119.69,Debit Card,Marketplace,Pending
O019351,C09793,P0112,2026-02-17,3,5953.74,0.184,427.03,Debit Card,Website,Pending
O019352,C07016,P0261,2026-10-05,2,13350.13,0.122,212.66,Debit Card,Website,Returned
O019353,C09057,P0307,2026-03-08,1,0.0,0.065,369.76,Credit Card,Mobile App,Pending
O019354,C06701,P0052,2026-09-25,2,9079.21,0.077,483.22,UPI,Mobile App,Pending
O019355,C05906,P0149,2025-06-12,2,2994.35,0.206,175.18,Net Banking,Marketplace,Cancelled
O019356,C01341,P0478,2025-03-02,4,13727.69,0.148,445.55,Debit Card,Mobile App,Pending
O019357,C04552,P0021,2025-12-13,5,24563.67,0.046,147.62,UPI,Website,Cancelled
O019358,C09414,P0104,2025-07-10,4,1324.74,0.135,458.19,Net Banking,Marketplace,Pending
O019359,C05406,P999919358,2025-11-24,3,23644.69,0.167,130.3,Net Banking,Marketplace,Returned
O019360,C00510,P0234,2025-11-03,2,9675.93,0.19,73.36,Credit Card,Marketplace,Cancelled
O019361,C02469,P0431,2025-10-12,3,31683.87,0.202,428.06,COD,Marketplace,Cancelled
O019362,C02097,P0476,2025-01-13,2,20730.3,0.201,428.74,Net Banking,Marketplace,Returned
O019363,C09746,P0152,2025-06-21,4,21547.55,0.063,413.15,Net Banking,Website,Completed
O019364,C02068,P0480,2026-11-09,6,15700.49,0.108,135.05,Credit Card,Website,Cancelled
O019365,C01940,P0056,2025-07-01,6,21863.42,0.102,421.55,COD,Mobile App,Cancelled
O019366,C01841,P0417,2025-08-04,4,21664.87,0.01,334.35,UPI,Mobile App,Returned
O019367,C03906,P0163,2025-06-27,3,15918.69,0.226,212.0,Net Banking,Marketplace,Returned
O019368,C03920,P0103,2026-01-22,3,7325.76,0.21,101.22,COD,Website,Returned
O019369,C06264,P0135,2026-07-30,3,11663.12,0.129,391.63,COD,Website,Cancelled
O019370,C04666,P0419,2026-03-06,3,7284.9,0.19,462.74,Credit Card,Mobile App,Pending
O019371,C08275,P0459,2025-02-02,6,25125.31,0.125,392.28,COD,Marketplace,Pending
O019372,C02448,P0308,2025-02-21,6,12738.94,0.069,114.22,UPI,Mobile App,Returned
O019373,C06947,P0194,2025-03-16,2,12799.41,0.068,137.1,Debit Card,Website,Returned
O019374,C01517,P0081,2026-06-06,5,7019.96,0.131,440.71,COD,Marketplace,Pending
O019375,C05770,P0408,2026-09-04,1,16522.64,0.167,210.03,Debit Card,Marketplace,Completed
O019376,C02265,P0019,2026-01-07,2,27307.62,0.162,227.56,Credit Card,Website,Cancelled
O019377,C03306,P0102,2026-10-28,3,7633.72,0.158,284.44,Credit Card,Marketplace,Completed
O019378,C00408,P0187,2026-01-25,4,3426.49,0.152,63.23,Credit Card,Website,Returned
O019379,C06951,P0411,2026-12-06,4,8729.1,0.137,138.84,Credit Card,Marketplace,Pending
O019380,C06069,P0289,2025-02-02,5,21209.49,0.229,296.8,Debit Card,Website,Cancelled
O019381,C00748,P0408,2025-05-27,5,16522.64,0.17,289.32,Net Banking,Website,Completed
O019382,C09074,P0164,2025-02-04,4,3989.1,0.132,154.97,Net Banking,Marketplace,Cancelled
O019383,C00456,P0241,2026-08-08,4,9724.65,0.082,268.23,COD,Mobile App,Cancelled
O019384,C03958,P0026,2026-09-09,6,28687.67,0.239,26.9,Net Banking,Mobile App,Returned
O019385,C04997,P0161,2025-12-08,6,23519.72,0.094,278.16,UPI,Website,Completed
O019386,C05959,P0495,2025-03-21,3,21494.24,0.154,431.7,Credit Card,Website,Completed
O019387,C05742,P0293,2025-06-15,6,29606.95,0.012,470.74,COD,Website,Completed
O019388,C02284,P0290,2025-10-04,2,2763.29,0.089,497.26,COD,Mobile App,Completed
O019389,C04974,P0367,2025-01-23,5,3930.04,0.084,318.53,Credit Card,Mobile App,Completed
O019390,C06843,P0403,2025-10-25,1,23738.64,0.193,213.95,UPI,Marketplace,Cancelled
O019391,C01775,P0265,2025-09-17,4,11075.89,0.111,300.95,Debit Card,Mobile App,Completed
O019392,C09914,P0444,2026-02-10,5,9088.44,0.175,243.81,Debit Card,Mobile App,Returned
O019393,C02722,P0064,2026-08-06,2,8858.82,0.025,350.33,Credit Card,Marketplace,Cancelled
O019394,C06005,P0010,2026-12-09,3,18362.08,0.061,400.94,COD,Website,Completed
O019395,C05413,P0196,2025-08-06,5,13045.23,0.086,171.84,UPI,Website,Completed
O019396,C08404,P0064,2026-01-06,2,8858.82,0.091,95.33,Net Banking,Marketplace,Pending
O019397,C06093,P0417,2025-06-18,1,21664.87,0.106,101.52,Credit Card,Website,Pending
O019398,C09214,P0252,2025-01-08,6,25248.82,0.127,171.35,Credit Card,Website,Completed
O019399,C04178,P0323,2026-04-26,5,8559.11,0.06,21.62,COD,Mobile App,Pending
O019400,C09982,P0397,2026-03-23,1,33305.68,0.084,272.54,Debit Card,Mobile App,Completed
O019401,C08985,P0114,2026-03-25,4,20703.98,0.13,411.9,Credit Card,Mobile App,Pending
O019402,C04376,P0336,2026-03-26,1,13920.23,0.021,70.39,Credit Card,Website,Pending
O019403,C06885,P0093,2026-03-26,1,3580.4,0.085,30.09,Credit Card,Marketplace,Completed
O019404,C08783,P0041,2026-10-29,4,8013.23,0.04,351.29,Credit Card,Marketplace,Pending
O019405,C02637,P0461,2025-01-26,4,14191.78,0.086,358.32,Net Banking,Marketplace,Returned
O019406,C08591,P0266,2026-03-01,6,16035.79,0.122,398.53,UPI,Marketplace,Pending
O019407,C08552,P0185,2026-11-19,6,10699.64,0.114,316.09,COD,Marketplace,Returned
O019408,C01794,P0357,2026-08-23,6,14284.26,0.008,99.22,COD,Mobile App,Pending
O019409,C00426,P0010,2026-04-21,3,18362.08,0.215,449.01,Debit Card,Marketplace,Pending
O019410,C07998,P0145,2025-06-16,1,18201.73,0.246,365.54,Net Banking,Mobile App,Cancelled
O019411,C02632,P0100,2026-04-15,6,19999.78,0.058,345.4,Net Banking,Website,Returned
O019412,C07109,P0085,2026-02-22,4,4181.82,0.172,135.36,Debit Card,Mobile App,Pending
O019413,C00283,P0413,2025-04-21,4,16039.77,0.049,433.42,COD,Marketplace,Completed
O019414,C08772,P0314,2027-01-01,5,26387.51,0.153,471.65,Net Banking,Mobile App,Returned
O019415,C03330,P0400,2025-04-07,2,17997.45,0.12,292.38,Debit Card,Marketplace,Returned
O019416,C04507,P0311,2025-01-20,5,10047.99,0.026,93.68,Credit Card,Website,Pending
O019417,C07369,P0344,2025-12-06,1,5578.91,0.195,405.92,UPI,Website,Returned
O019418,C02014,P0121,2026-08-29,2,21000.51,0.011,413.68,UPI,Mobile App,Pending
O019419,C08667,P0141,2025-02-24,3,13056.42,0.037,464.71,COD,Mobile App,Returned
O019420,C00105,P0426,2026-04-18,5,17178.66,0.091,415.53,Net Banking,Website,Returned
O019421,C01916,P0152,2026-05-14,2,21547.55,0.066,55.94,Credit Card,Marketplace,Cancelled
O019422,C02707,P0151,2025-05-03,4,19222.68,0.041,122.89,COD,Mobile App,Cancelled
O019423,C08445,P0219,2026-03-10,4,25053.87,0.063,466.51,Credit Card,Website,Returned
O019424,C06542,P0487,2025-10-30,6,22124.67,0.098,384.63,Debit Card,Marketplace,Returned
O019425,C05741,P0447,2026-02-25,3,22638.2,0.227,329.83,Debit Card,Website,Cancelled
O019426,C08252,P0344,2025-10-27,5,5578.91,0.176,398.65,Credit Card,Mobile App,Cancelled
O019427,C06944,P0433,2026-03-10,6,11774.04,0.114,240.01,COD,Website,Completed
O019428,C06674,P0306,2026-08-09,4,14340.15,0.243,123.27,Credit Card,Marketplace,Returned
O019429,C07415,P0228,2025-04-20,2,18755.07,0.005,178.13,Net Banking,Marketplace,Pending
O019430,C08395,P0497,2025-03-27,5,4302.09,0.082,352.83,Net Banking,Mobile App,Cancelled
O019431,C05956,P0042,2025-12-13,6,27904.67,0.059,326.18,Net Banking,Website,Cancelled
O019432,C08565,P0052,2025-07-17,1,9079.21,0.195,255.48,COD,Marketplace,Cancelled
O019433,C08770,P0090,2026-03-30,4,15259.31,0.222,189.07,UPI,Website,Completed
O019434,C06010,P0478,2026-10-17,4,13727.69,0.169,102.55,Net Banking,Website,Pending
O019435,C04324,P0125,2026-08-30,4,940.46,0.197,326.23,Debit Card,Website,Pending
O019436,C03222,P0374,2026-05-27,6,849.43,0.001,445.24,Debit Card,Marketplace,Returned
O019437,C07184,P0115,2025-02-05,3,223.5,0.141,212.11,Net Banking,Mobile App,Pending
O019438,C00808,P0209,2025-10-16,6,6775.65,0.109,166.04,UPI,Marketplace,Pending
O019439,C03880,P0159,2026-05-13,5,23164.32,0.229,140.65,Debit Card,Marketplace,Pending
O019440,C06798,P0229,2026-03-03,6,12117.69,0.21,103.56,UPI,Marketplace,Cancelled
O019441,C02607,P0433,2025-12-25,6,11774.04,0.18,254.59,Credit Card,Marketplace,Cancelled
O019442,C04002,P0401,2025-07-26,1,1309.16,0.087,188.09,Net Banking,Marketplace,Pending
O019443,C06803,P0096,2025-08-20,3,13884.45,0.062,148.82,Debit Card,Marketplace,Returned
O019444,C00450,P0348,2025-01-06,1,2145.03,0.222,346.44,COD,Marketplace,Pending
O019445,C07946,P0096,2026-01-26,4,13884.45,0.029,88.43,Credit Card,Mobile App,Returned
O019446,C01066,P0263,2026-11-27,1,3185.92,0.136,114.92,Net Banking,Website,Pending
O019447,C05801,P0251,2025-12-20,6,16715.84,0.073,398.61,Credit Card,Marketplace,Completed
O019448,C01987,P0224,2025-07-30,3,9058.41,0.221,76.57,UPI,Marketplace,Returned
O019449,C01961,P0134,2025-04-25,3,13447.66,0.153,232.09,COD,Mobile App,Completed
O019450,C02190,P0061,2026-12-14,5,17431.46,0.066,181.94,Net Banking,Marketplace,Completed
O019451,C09531,P0209,2026-08-02,6,6775.65,0.023,127.87,Credit Card,Marketplace,Completed
O019452,C02662,P0390,2026-05-27,5,8198.99,0.072,268.12,UPI,Website,Completed
O019453,C03854,P0340,2025-04-14,5,13115.18,0.091,73.01,UPI,Website,Completed
O019454,C02840,P0418,2025-07-04,6,23644.69,0.056,313.03,Debit Card,Mobile App,Cancelled
O019455,C07266,P0500,2026-10-18,5,7634.75,0.069,218.68,Net Banking,Marketplace,Completed
O019456,C05924,P0237,2026-10-05,2,18864.99,0.175,183.19,Net Banking,Website,Returned
O019457,C03216,P0370,2025-09-13,2,28816.71,0.125,70.2,COD,Website,Pending
O019458,C04542,P0188,2025-10-17,6,15447.6,0.155,21.14,Net Banking,Mobile App,Returned
O019459,C00661,P0125,2026-05-05,1,940.46,0.186,125.23,Net Banking,Marketplace,Returned
O019460,C08136,P0138,2025-12-11,4,24893.87,0.045,335.57,COD,Mobile App,Pending
O019461,C05409,P0320,2026-04-07,1,9054.6,0.122,293.31,Net Banking,Mobile App,Returned
O019462,C05964,P0271,2026-12-01,1,5787.58,0.205,309.29,UPI,Mobile App,Returned
