return_id,order_id,return_date,return_reason,refund_amount
R002941,O034633,2026-01-05,Changed Mind,20422.36
R002942,O038969,2025-08-02,Damaged,13050.27
R002943,O048860,2025-10-15,Wrong Item,4657.45
R002944,O018131,2025-02-15,Quality Issue,14141.25
R002945,O033168,2026-02-22,Damaged,14180.45
R002946,O018325,2026-10-19,Wrong Item,13698.78
R002947,O026578,2026-05-08,Quality Issue,14612.12
R002948,O005541,2025-12-06,Late Delivery,17435.18
R002949,O003035,2025-01-22,Wrong Item,10603.21
R002950,O007796,2025-08-29,Damaged,6121.49
R002951,O004810,2026-04-15,Late Delivery,3978.85
R002952,O003506,2026-06-09,Changed Mind,19387.93
R002953,O018087,2026-01-25,Damaged,15823.58
R002954,O020475,2026-08-11,Changed Mind,11033.01
R002955,O004026,2025-04-02,Changed Mind,1750.41
R002956,O9999992955,2025-10-25,Damaged,7680.62
R002957,O031311,2025-01-18,Damaged,18111.32
R002958,O011930,2025-02-03,Quality Issue,20742.41
R002959,O039353,2025-10-09,Quality Issue,-500.0
R002960,O009660,2026-11-20,Quality Issue,7173.34
R002961,O001014,2025-10-11,Wrong Item,16639.94
R002962,O003215,2025-05-08,Changed Mind,5052.1
R002963,O001129,invalid-date,Quality Issue,20295.26
R002964,O000148,2026-06-19,Damaged,17291.98
R002965,O037523,2025-05-20,Changed Mind,23753.97
R002966,O029518,2026-12-11,Damaged,2501.91
R002967,O016467,2026-05-03,Quality Issue,20946.31
R002968,O049341,2026-09-26,Quality Issue,14348.87
R002969,O019868,2026-12-25,Changed Mind,16009.72
R002970,O036912,2026-01-13,Damaged,5139.39
R002971,O032136,2026-11-15,Changed Mind,22391.97
R002972,O044457,2026-12-11,Late Delivery,11307.71
R002973,O031027,2025-08-08,Quality Issue,14428.28
R002974,O039091,2025-09-03,Wrong Item,19949.89
R002975,O019083,2025-05-23,Late Delivery,2470.16
R002976,O004659,2026-05-25,Wrong Item,24052.32
R002977,O004979,2026-08-04,Damaged,7229.89
R002978,O010241,2025-11-15,Damaged,19847.1
R002979,O032016,2026-04-27,Late Delivery,18606.63
R002980,O045490,2025-03-09,Late Delivery,4297.64
R002981,O011022,2026-12-14,Quality Issue,24253.39
R002982,O017016,2026-10-21,Late Delivery,3003.62
R002983,O011962,2026-02-19,Late Delivery,24514.45
R002984,O037721,2026-11-10,Damaged,2789.21
R002985,O017788,2026-10-09,Changed Mind,22697.9
R002986,O031181,2025-04-24,Damaged,8883.41
R002987,O023193,2025-04-02,Damaged,14093.17
R002988,O048109,2025-07-04,Damaged,15138.33
R002989,O005615,2026-08-21,Wrong Item,21021.39
R002990,O048880,2026-08-22,Damaged,10841.28
R002991,O001664,invalid-date,Quality Issue,8420.15
R002992,O010931,2026-05-13,Wrong Item,2029.91
R002993,O038898,2025-10-07,Changed Mind,4200.67
R002994,O001875,2026-08-06,Quality Issue,14802.15
R002995,O011229,2026-03-31,Late Delivery,11629.19
R002996,O023177,2026-12-25,Late Delivery,18485.33
R002997,O017888,2026-11-20,Quality Issue,675.19
R002998,O002228,2026-08-02,Late Delivery,14396.53
R002999,O040060,2026-01-29,Late Delivery,473.35
R003000,O029904,2025-09-26,Wrong Item,8976.38
R003001,O003929,2025-06-18,Damaged,20829.54
R003002,O045052,2025-03-09,Changed Mind,8402.99
R003003,O036507,2025-03-12,Damaged,6844.66
R003004,O019329,2026-10-08,Damaged,11996.11
R003005,O018803,2025-01-23,Quality Issue,15236.65
R003006,O046128,2026-07-02,Changed Mind,7630.9
R003007,O024834,2026-11-28,Late Delivery,23059.62
R003008,O044403,2026-02-22,Damaged,9313.07
R003009,O018477,2026-04-06,Changed Mind,16386.26
R003010,O030374,2026-11-07,Quality Issue,8552.34
R003011,O024064,2026-10-03,Quality Issue,17306.56
R003012,O002886,2025-05-25,Quality Issue,6727.41
R003013,O9999993012,2026-07-26,Wrong Item,17397.72
R003014,O038008,2026-07-03,Damaged,5078.94
R003015,O019903,2025-10-21,Wrong Item,10119.37
R003016,O005084,2025-06-15,Quality Issue,21150.83
R003017,O038405,2025-05-31,Late Delivery,5237.5
R003018,O021934,2025-10-09,Late Delivery,20819.44
R003019,O000931,2025-03-14,Quality Issue,889.68
R003020,O031210,2026-10-05,Quality Issue,4735.68
R003021,O024671,2026-04-16,Changed Mind,19277.72
R003022,O023836,2025-01-10,Quality Issue,19234.73
R003023,O027804,2025-05-08,Quality Issue,3568.24
R003024,O036146,2026-12-11,Wrong Item,19422.61
R003025,O039306,2025-02-27,Wrong Item,3517.07
R003026,O038724,2025-12-09,Late Delivery,1888.77
R003027,O033746,2025-08-21,Quality Issue,22451.94
R003028,O023476,2026-04-08,Changed Mind,11503.21
R003029,O013316,2026-06-12,Wrong Item,10171.94
R003030,O012302,2026-01-16,Wrong Item,22449.06
R003031,O010160,2025-09-30,Wrong Item,15283.29
R003032,O042988,2026-01-15,Wrong Item,9239.03
R003033,O032232,2025-08-28,Quality Issue,16382.45
R003034,O035333,2025-03-30,Wrong Item,1904.48
R003035,O038123,2025-06-10,Wrong Item,18724.12
R003036,O009161,2025-03-13,Damaged,22118.49
R003037,O019826,2026-11-25,Changed Mind,16741.45
R003038,O040686,2026-10-12,Wrong Item,8256.45
R003039,O044288,2025-04-28,Damaged,20073.95
R003040,O047041,2026-12-11,Quality Issue,12797.0
R003041,O002266,2026-07-26,Late Delivery,6988.4
R003042,O009064,2026-10-09,Quality Issue,23306.87
R003043,O002090,2025-01-19,Quality Issue,1986.52
R003044,O046667,2026-12-26,Changed Mind,22267.52
R003045,O047760,2026-12-10,Wrong Item,21247.01
R003046,O025982,2026-04-09,Late Delivery,4861.05
R003047,O005595,2025-06-17,Wrong Item,24392.83
R003048,O044398,2026-04-17,Late Delivery,12202.15
R003049,O046009,2026-08-14,Late Delivery,18319.4
R003050,O034772,2026-09-14,Wrong Item,12129.4
R003051,O025060,2025-07-02,Wrong Item,10673.29
R003052,O038688,2026-01-16,Changed Mind,18023.62
R003053,O034839,2025-12-04,Wrong Item,3115.26
R003054,O000457,2025-10-20,Changed Mind,19172.14
R003055,O9999993054,2026-07-29,Quality Issue,12169.93
R003056,O003470,2025-08-04,Quality Issue,11976.35
R003057,O021882,2026-01-17,Damaged,16455.77
R003058,O001651,2026-08-03,Quality Issue,3877.39
R003059,O043823,invalid-date,Late Delivery,6303.12
R003060,O043569,2026-07-30,Quality Issue,19814.97
R003061,O022252,2025-06-17,Late Delivery,22275.86
R003062,O012015,2025-06-19,Late Delivery,22333.71
R003063,O004139,2025-06-06,Changed Mind,358.62
R003064,O007127,2026-12-22,Late Delivery,20109.14
R003065,O020098,2026-01-17,Wrong Item,9100.43
R003066,O034482,2026-10-28,Late Delivery,20753.75
R003067,O032281,2025-02-12,,1724.53
R003068,O016087,2026-04-09,Quality Issue,23491.99
R003069,O029768,2025-10-20,Damaged,1131.33
R003070,O017933,2026-03-10,Quality Issue,14945.36
R003071,O032361,2026-06-12,Quality Issue,1656.69
R003072,O024119,2025-04-12,Late Delivery,16397.52
R003073,O018079,2025-05-25,Late Delivery,23827.59
R003074,O042007,2025-01-25,Wrong Item,12627.17
R003075,O043885,2027-01-05,Changed Mind,14117.63
R003076,O046953,2026-11-04,Quality Issue,5956.89
R003077,O011608,2025-06-25,Damaged,6158.24
R003078,O047110,invalid-date,Damaged,18536.39
R003079,O009266,2025-05-03,Wrong Item,12790.04
R003080,O001671,2025-09-25,Late Delivery,21922.03
R003081,O011635,2025-03-31,Wrong Item,9083.86
R003082,O022321,2025-01-27,Late Delivery,443.3
R003083,O005173,2025-01-23,Changed Mind,5626.23
R003084,O047535,2025-09-20,Changed Mind,24590.79
R003085,O022096,2026-10-23,Changed Mind,20339.56
R003086,O006950,2026-03-18,Changed Mind,15441.7
R003087,O032500,2026-03-26,Quality Issue,3794.0
R003088,O036179,2026-09-28,Changed Mind,22292.54
R003089,O001272,2026-12-19,Changed Mind,2040.16
R003090,O013702,2025-09-18,Quality Issue,4995.33
R003091,O027081,2025-07-31,Changed Mind,17252.19
R003092,O049646,2025-08-03,Wrong Item,8399.22
R003093,O041393,2026-07-16,Changed Mind,20403.44
R003094,O004712,2026-01-21,Quality Issue,15070.26
R003095,O041429,2026-09-28,Changed Mind,15866.94
R003096,O049249,2025-07-30,Late Delivery,20293.71
R003097,O034188,2026-05-06,Quality Issue,19144.88
R003098,O018661,2025-01-08,Late Delivery,3479.63
R003099,O003033,2027-01-04,Wrong Item,124.94
R003100,O012216,2025-05-29,Damaged,8355.51
R003101,O012322,2026-06-16,Late Delivery,18096.57
R003102,O002365,2025-10-04,Damaged,2231.77
R003103,O002346,2025-12-30,Changed Mind,6210.86
R003104,O023678,2026-06-13,Wrong Item,10875.47
R003105,O047155,2025-07-11,Quality Issue,13124.06
R003106,O038014,2025-11-15,Changed Mind,19378.16
R003107,O009354,2026-09-17,Wrong Item,21530.72
R003108,O010553,2026-05-14,Changed Mind,11530.12
R003109,O019352,2025-10-25,Wrong Item,2124.08
R003110,O021201,2025-12-04,Changed Mind,6584.25
R003111,O029661,2026-01-09,Late Delivery,341.91
R003112,O018680,2026-09-30,Wrong Item,20400.62
R003113,O033886,2025-04-06,Damaged,15275.7
R003114,O047282,2026-10-22,Quality Issue,24621.79
R003115,O034834,2025-07-04,Quality Issue,4795.14
R003116,O010162,2025-08-22,Wrong Item,23590.45
R003117,O012293,2025-01-25,Late Delivery,1054.8
R003118,O020730,2026-03-25,Damaged,14489.18
R003119,O031081,2026-01-07,Wrong Item,14166.31
R003120,O018698,2026-01-12,Changed Mind,4935.27
R003121,O038469,2026-01-15,Changed Mind,6828.71
R003122,O023919,2026-01-16,Changed Mind,9753.92
R003123,O018033,2026-03-06,Quality Issue,9746.61
R003124,O040182,2025-06-08,Wrong Item,19956.15
R003125,O018006,2026-12-06,Damaged,2830.68
R003126,O040363,2026-09-24,Damaged,23787.13
R003127,O017481,2025-09-19,Damaged,1143.58
R003128,O021790,2026-06-19,Damaged,20923.78
R003129,O022072,2026-10-17,Damaged,4977.36
R003130,O029809,2026-06-15,Late Delivery,7917.63
R003131,O046986,2025-02-14,Wrong Item,3232.33
R003132,O043154,2026-08-08,Damaged,23156.12
R003133,O017266,2025-10-12,Wrong Item,864.46
R003134,O037353,2026-09-29,Wrong Item,24875.85
R003135,O016230,2025-04-14,Damaged,19253.82
R003136,O035120,2026-11-16,Quality Issue,954.64
R003137,O040362,2026-09-12,Changed Mind,8376.95
R003138,O004126,2025-06-01,Quality Issue,2036.97
R003139,O020847,2025-08-05,Damaged,24193.33
R003140,O016926,2025-09-22,Quality Issue,21687.16
R003141,O024448,2025-10-29,Wrong Item,7592.22
R003142,O016333,2025-05-23,Late Delivery,9762.47
R003143,O034524,2026-11-19,Changed Mind,19952.71
R003144,O026787,2026-02-11,Damaged,7537.89
R003145,O034728,2025-12-24,Quality Issue,1138.34
R003146,O022809,2025-02-26,Quality Issue,5181.26
R003147,O013343,2025-07-13,Changed Mind,20511.65
R003148,O015398,2025-06-11,Damaged,6107.58
R003149,O013613,2026-01-26,Wrong Item,4024.73
R003150,O002753,2026-12-09,Late Delivery,7895.58
R003151,O004073,2025-02-07,Wrong Item,6193.71
R003152,O022306,2025-06-11,Changed Mind,10645.22
R003153,O042795,2025-09-04,Late Delivery,9182.53
R003154,O045831,2025-05-30,Changed Mind,21984.45
R003155,O026659,2025-11-13,Wrong Item,15213.41
R003156,O042814,2026-01-19,Late Delivery,11835.83
R003157,O011668,2026-01-08,Quality Issue,5364.73
R003158,O011230,2026-05-12,Wrong Item,14697.43
R003159,O039527,2025-07-08,Quality Issue,2222.96
R003160,O041087,2025-04-29,Late Delivery,19952.48
R003161,O049435,2025-02-28,Damaged,1416.68
R003162,O023490,2026-08-29,Quality Issue,12946.51
R003163,O047217,2025-10-16,Wrong Item,15402.85
R003164,O048395,2026-07-01,Quality Issue,22232.53
R003165,O021953,2025-04-24,Quality Issue,6493.99
R003166,O005083,2026-04-12,Late Delivery,7365.95
R003167,O030343,2025-12-26,Changed Mind,20468.87
R003168,O043021,2026-04-24,Quality Issue,14891.67
R003169,O029307,2025-08-15,Wrong Item,15825.11
R003170,O012356,2026-05-15,Damaged,795.66
R003171,O040627,2025-01-25,Quality Issue,20049.21
R003172,O032716,2026-10-03,Wrong Item,23564.14
R003173,O9999993172,2026-10-24,Damaged,13498.81
R003174,O033713,2026-10-21,Changed Mind,4074.82
R003175,O015418,2026-08-01,Changed Mind,-500.0
R003176,O016962,2025-03-13,Changed Mind,7894.08
R003177,O038170,2025-10-29,Wrong Item,23672.74
R003178,O039115,2026-02-08,Changed Mind,7317.67
R003179,O006634,2026-02-13,Damaged,20923.0
R003180,O047974,2026-11-07,Quality Issue,6622.25
R003181,O003445,2025-03-11,Damaged,21109.08
R003182,O003670,2026-12-03,Quality Issue,3464.8
R003183,O011421,2026-05-09,Damaged,1131.3
R003184,O000457,2025-05-31,Wrong Item,8588.14
R003185,O038594,2026-06-23,Wrong Item,9066.14
R003186,O005509,2025-09-02,Late Delivery,14008.86
R003187,O024618,2026-10-30,Wrong Item,24332.55
R003188,O005485,2025-10-19,Wrong Item,12227.64
R003189,O042334,2025-04-22,Late Delivery,12522.73
R003190,O044560,2025-06-17,Late Delivery,556.38
R003191,O015862,2025-01-28,Wrong Item,22254.67
R003192,O020263,2025-09-18,Quality Issue,1856.96
R003193,O043917,2025-12-25,Late Delivery,24916.76
R003194,O001243,2026-12-08,Quality Issue,8203.01
R003195,O010548,2025-12-12,Wrong Item,10188.62
R003196,O025379,2025-09-09,Late Delivery,2765.93
R003197,O022122,2026-11-24,Wrong Item,14261.04
R003198,O037140,2026-07-05,Damaged,23468.48
R003199,O002314,2025-04-02,Changed Mind,16534.03
R003200,O025941,invalid-date,Quality Issue,790.31
R003201,O020498,2025-12-08,Quality Issue,11905.37
R003202,O042984,2025-12-29,Wrong Item,8137.07
R003203,O001267,2025-12-20,Quality Issue,2923.22
R003204,O036138,2026-10-06,Damaged,3891.43
R003205,O002585,2025-04-12,Late Delivery,5807.06
R003206,O047836,2026-09-02,Changed Mind,10650.66
R003207,O043673,2025-11-17,Late Delivery,4663.86
R003208,O030404,2025-11-08,Damaged,24739.72
R003209,O011185,2025-08-01,Late Delivery,17021.44
R003210,O020422,2025-02-20,Quality Issue,17965.85
R003211,O005566,2025-11-06,Quality Issue,9178.6
R003212,O046271,2026-10-06,Changed Mind,3934.92
R003213,O014812,2025-07-26,Quality Issue,23486.12
R003214,O040748,2026-05-30,Damaged,24809.95
R003215,O041760,2025-02-16,Damaged,23560.2
R003216,O019777,2025-06-19,Quality Issue,14265.38
R003217,O018662,2026-07-21,Late Delivery,7816.7
R003218,O016750,2026-11-18,Quality Issue,304.51
R003219,O029706,2025-12-05,Damaged,2619.68
R003220,O021681,2025-09-28,Damaged,5314.6
R003221,O011346,2026-05-04,Quality Issue,11467.29
R003222,O000332,2025-09-02,Wrong Item,4398.77
R003223,O046017,2025-06-29,Quality Issue,6324.64
R003224,O022354,2025-04-18,Changed Mind,21635.07
R003225,O9999993224,2026-02-12,Late Delivery,4557.69
R003226,O015002,2026-03-16,Wrong Item,23171.91
R003227,O009622,2025-08-10,Late Delivery,9362.19
R003228,O041454,2026-05-31,Damaged,6685.81
R003229,O029582,2025-07-05,Changed Mind,18093.67
R003230,O009889,2026-07-16,Wrong Item,6561.74
R003231,O044249,2026-02-01,Changed Mind,2465.0
R003232,O019873,2026-10-29,Changed Mind,12899.32
R003233,O033658,2026-03-17,Damaged,1598.86
R003234,O002549,2026-08-02,Late Delivery,23594.02
R003235,O042604,2025-10-16,Changed Mind,18998.88
R003236,O039040,2025-07-13,Wrong Item,23180.48
R003237,O028870,2026-12-09,Damaged,18518.12
R003238,O9999993237,2026-05-22,Changed Mind,21358.97
R003239,O000466,2025-11-14,Late Delivery,18069.99
R003240,O023935,2026-06-20,Late Delivery,8503.68
R003241,O009481,invalid-date,Changed Mind,21657.46
R003242,O024324,2026-06-24,Wrong Item,10093.82
R003243,O001659,2025-12-21,Damaged,11975.75
R003244,O019311,2025-06-12,Changed Mind,7156.38
R003245,O003315,2026-06-14,Changed Mind,20003.18
R003246,O027169,2025-04-30,Wrong Item,23357.37
R003247,O017716,2025-12-06,Late Delivery,4720.17
R003248,O041428,2026-03-17,Quality Issue,21260.81
R003249,O025192,2025-09-22,Late Delivery,20801.48
R003250,O042062,2025-09-29,Damaged,811.96
R003251,O003138,2025-09-03,Quality Issue,1979.76
R003252,O022530,2026-03-02,Late Delivery,10497.21
R003253,O021305,2026-03-06,Damaged,7478.55
R003254,O029114,2025-05-01,Damaged,21356.58
R003255,O047720,2026-10-27,Quality Issue,13371.7
R003256,O008638,2025-12-31,Damaged,1847.18
R003257,O049161,2025-05-26,Quality Issue,6796.65
R003258,O026681,2026-10-06,Wrong Item,24686.96
R003259,O021473,2025-03-19,Late Delivery,13363.67
R003260,O020845,2025-10-08,Quality Issue,23280.27
R003261,O028944,2025-09-03,Late Delivery,1292.44
R003262,O026786,2025-06-10,Damaged,11217.1
R003263,O013986,2025-08-24,Damaged,22006.31
R003264,O013379,2025-06-25,Damaged,7054.78
R003265,O025970,2025-09-23,Damaged,18806.29
R003266,O037722,2026-09-20,Damaged,10319.48
R003267,O040148,2026-11-22,Late Delivery,12472.91
R003268,O025606,2025-02-06,Wrong Item,15134.87
R003269,O017173,2025-05-04,Quality Issue,3578.25
R003270,O043315,2025-01-16,Damaged,2455.02
R003271,O032958,2026-06-01,Damaged,6149.47
R003272,O035313,2026-10-28,Quality Issue,22023.64
R003273,O030792,2026-01-14,Late Delivery,12641.39
R003274,O005708,2025-07-13,Late Delivery,9442.29
R003275,O009212,2025-08-16,Quality Issue,3650.31
R003276,O022439,2025-10-27,Late Delivery,5061.5
R003277,O045946,2025-02-01,Late Delivery,3782.43
R003278,O022926,2026-03-17,Late Delivery,22099.22
R003279,O037424,2026-08-05,Quality Issue,17386.68
R003280,O048131,2025-09-24,Changed Mind,1555.63
R003281,O014607,2025-03-02,Damaged,24629.65
R003282,O026525,2026-01-04,Late Delivery,8718.54
R003283,O042327,2025-05-15,Late Delivery,5006.72
R003284,O035020,2026-09-11,Damaged,5890.82
R003285,O027569,2026-10-16,Damaged,19221.91
R003286,O012329,2026-04-22,Changed Mind,16083.69
R003287,O044625,2025-04-22,Damaged,24729.46
R003288,O042419,2025-02-23,Quality Issue,19283.7
R003289,O011654,2026-12-21,Late Delivery,9770.89
R003290,O022336,2026-01-01,Changed Mind,3361.57
R003291,O001939,2026-05-06,Damaged,15975.46
R003292,O015735,2025-09-22,Quality Issue,15254.76
R003293,O045897,2026-10-29,Wrong Item,13343.05
R003294,O000338,2025-01-26,Late Delivery,16810.74
R003295,O041570,2026-06-04,Quality Issue,16821.74
R003296,O003555,2026-08-09,Changed Mind,14363.92
R003297,O004718,2026-08-08,Damaged,19042.74
R003298,O016674,2025-08-04,Quality Issue,4352.87
R003299,O001925,2026-02-25,Late Delivery,9696.15
R003300,O029378,2025-04-15,Damaged,12174.07
R003301,O040077,2025-01-23,Late Delivery,3347.87
R003302,O031501,2026-01-24,Damaged,10669.08
R003303,O049559,2025-08-24,Wrong Item,7259.43
R003304,O045449,2025-10-08,Changed Mind,15038.38
R003305,O039585,2026-01-23,Damaged,4673.53
R003306,O031981,2026-04-08,Damaged,13489.14
R003307,O024487,2026-07-01,Damaged,13777.48
R003308,O018815,2025-05-20,Quality Issue,18435.1
R003309,O024773,2026-07-23,Wrong Item,10264.37
R003310,O018914,2026-09-06,Late Delivery,19797.5
R003311,O013810,2026-10-07,Wrong Item,2210.02
R003312,O039227,2025-01-07,Damaged,2357.9
R003313,O037590,2026-11-05,Late Delivery,7846.52
R003314,O005559,2026-04-27,Quality Issue,14183.61
R003315,O044782,2026-10-11,Changed Mind,20950.62
R003316,O048343,2026-11-13,Late Delivery,12674.88
R003317,O044829,2025-04-23,Late Delivery,10443.03
R003318,O026080,2026-02-20,Damaged,16873.41
R003319,O022719,2025-03-21,Changed Mind,507.59
R003320,O019054,2026-07-01,Late Delivery,15440.57
R003321,O001074,2026-07-02,Changed Mind,6649.53
R003322,O011417,2025-12-04,Late Delivery,21279.78
R003323,O003285,2026-04-14,Changed Mind,15193.43
R003324,O009791,2025-09-25,Changed Mind,10280.25
R003325,O005308,2026-05-03,Quality Issue,8826.94
R003326,O016607,2027-01-03,Wrong Item,8365.95
R003327,O031141,2025-10-29,Damaged,4921.38
R003328,O034656,2025-07-13,Changed Mind,19271.63
R003329,O044981,2025-05-09,Changed Mind,2742.24
R003330,O042918,2025-12-19,Damaged,18204.79
R003331,O029502,2026-02-12,Quality Issue,2639.31
R003332,O003562,2025-02-27,Quality Issue,6579.6
R003333,O007729,2025-07-17,Quality Issue,2476.85
R003334,O032803,2026-01-02,Damaged,17283.66
R003335,O037761,2025-08-01,Changed Mind,4440.0
R003336,O008030,2025-07-03,Quality Issue,15713.56
R003337,O008348,2026-06-15,Changed Mind,4942.9
R003338,O045208,2025-09-12,Quality Issue,23755.57
R003339,O010684,2026-04-02,Damaged,23707.38
R003340,O014662,2025-09-07,Damaged,18695.34
R003341,O015399,2026-06-30,Changed Mind,5172.86
R003342,O023306,2026-11-30,Changed Mind,9811.18
R003343,O049965,2025-08-30,Changed Mind,10925.66
R003344,O013105,2026-12-11,Wrong Item,15084.96
R003345,O036672,2026-06-08,Damaged,10638.6
R003346,O018631,2026-04-02,Quality Issue,15758.28
R003347,O035748,2027-01-02,Changed Mind,13282.37
R003348,O004158,2026-09-16,Late Delivery,21406.38
R003349,O003609,2026-06-20,Late Delivery,23798.17
R003350,O012487,2026-04-21,Wrong Item,1465.96
R003351,O038250,2025-09-02,Wrong Item,1621.34
R003352,O011189,2026-03-17,Changed Mind,10302.3
R003353,O014940,2026-09-28,Quality Issue,9570.2
R003354,O007083,2026-12-31,Wrong Item,14510.92
R003355,O026856,2025-07-20,Changed Mind,15986.73
R003356,O021445,2025-02-02,Wrong Item,9184.64
R003357,O021842,2026-05-10,Late Delivery,15514.81
R003358,O045913,2026-04-25,Damaged,18241.12
R003359,O028504,2026-07-02,Damaged,21657.23
R003360,O041716,2026-04-08,Damaged,1170.23
R003361,O026753,2026-03-02,Quality Issue,11570.58
R003362,O007535,2026-07-06,Wrong Item,15582.48
R003363,O007498,2025-01-14,Damaged,12274.67
